Date,USD,Energy,SENT,brent,WTI
2015-06-22,94.32,6526.06,-13633.01369,63.34,59.68
2015-06-23,95.4,6539.15,-13579.72168,64.45,61.11
2015-06-24,95.28,6594.51,-13526.85084,63.49,60.22
2015-06-25,95.21,6590.21,-13552.34117,63.2,59.65
2015-06-26,95.4,6417.11,-13552.59875,63.26,59.58
2015-06-29,94.99,6244.01,-13655.66721,62.01,58.25
2015-06-30,95.53,6265.08,-13737.25591,63.59,59.0
2015-07-01,96.27,6279.33,-13778.44978,62.01,56.84
2015-07-02,96.07,6288.19,-13754.43542,62.07,56.5
2015-07-03,95.95,6294.49,-13789.10175,60.32,54.59
2015-07-06,96.26,6300.79,-13731.14836,56.54,52.68
2015-07-07,96.77,6215.86,-13720.36761,56.85,52.91
2015-07-08,96.22,6170.8,-13874.19461,57.05,51.86
2015-07-09,96.27,6478.15,-13920.62464,58.61,52.55
2015-07-10,96.03,6432.435,-13855.39322,58.73,52.81
2015-07-13,96.8,6386.72,-13715.00311,57.85,52.03
2015-07-14,96.61,6366.42,-13625.01179,58.51,53.37
2015-07-15,97.16,6444.68,-13590.5832,57.05,51.62
2015-07-16,97.66,6448.536,-13553.56355,57.51,50.98
2015-07-17,97.96,6452.392,-13256.66551,57.1,50.8
2015-07-20,98.05,6456.248,-13093.14825,56.65,49.88
2015-07-21,97.31,6460.104,-13064.77837,57.04,50.36
2015-07-22,97.45,6463.96,-12918.02941,56.13,49.19
2015-07-23,97.2,6407.19,-12860.9738,55.27,48.81
2015-07-24,97.24,6280.61,-12742.03836,54.62,47.97
2015-07-27,96.53,6154.03,-12786.79384,53.47,47.0
2015-07-28,96.65,6178.66,-12763.4246,53.3,47.8
2015-07-29,97.17,6189.54,-13001.64158,53.38,48.89
2015-07-30,97.49,6197.87,-13064.32048,53.31,48.45
2015-07-31,97.19,6072.135,-13207.23136,52.21,46.77
2015-08-03,97.45,5946.4,-13241.98542,49.52,45.31
2015-08-04,97.94,5885.95,-13170.58667,49.99,45.98
2015-08-05,97.9,5887.21,-13255.95589,49.59,45.16
2015-08-06,97.78,5783.94,-13267.55385,49.52,44.83
2015-08-07,97.56,5841.81,-13279.15181,48.61,43.79
2015-08-10,97.19,5899.68,-13553.86193,50.41,44.8
2015-08-11,97.2,5846.42,-13512.35446,49.18,43.23
2015-08-12,96.29,5815.19,-13403.60265,49.66,43.36
2015-08-13,96.36,5831.96,-13302.58691,49.22,42.22
2015-08-14,96.59,5723.47,-13503.22902,49.03,42.16
2015-08-17,96.82,5614.98,-13364.97517,48.74,41.86
2015-08-18,97.0,5444.23,-13408.19086,48.81,42.42
2015-08-19,96.45,5372.39,-13584.09781,47.16,40.5
2015-08-20,95.77,5270.58,-13722.5878,46.62,41.14
2015-08-21,94.8,4885.175,-13624.65302,45.46,40.35
2015-08-24,93.42,4499.77,-13729.26833,42.69,38.13
2015-08-25,93.96,4890.54,-13627.10246,43.21,39.58
2015-08-26,95.28,4740.3,-13804.95938,43.14,38.89
2015-08-27,95.77,4989.26,-13898.85286,47.56,42.81
2015-08-28,96.15,5011.145,-13999.00551,50.05,45.4
2015-08-31,95.93,5033.03,-14003.17852,54.15,48.16
2015-09-01,95.38,4985.54,-13947.63528,49.56,44.17
2015-09-02,95.97,4915.78,-14002.27778,50.5,46.06
2015-09-03,96.41,4891.59,-13879.56678,50.68,46.67
2015-09-04,96.22,4908.425,-13945.08902,49.61,45.7
2015-09-07,96.22,4925.26,-13809.34604,47.63,45.725
2015-09-08,95.86,4983.28,-14033.46607,49.52,45.75
2015-09-09,95.95,5074.38,-13859.95994,47.58,44.09
2015-09-10,95.5,5037.42,-13982.02136,48.89,45.7
2015-09-11,95.18,4967.125,-13927.39523,48.14,44.78
2015-09-14,95.28,4896.83,-13549.03735,46.37,44.16
2015-09-15,95.59,4888.97,-13406.83276,46.63,45.16
2015-09-16,95.33,4878.4,-13354.18786,49.75,47.18
2015-09-17,94.54,4868.21,-13253.98699,49.08,46.86
2015-09-18,95.15,4862.915,-13240.93318,47.47,44.77
2015-09-21,95.93,4857.62,-13197.70346,48.92,45.57
2015-09-22,96.32,4847.826667,-13139.29511,49.08,45.83
2015-09-23,96.2,4838.033333,-13039.03899,47.75,44.62
2015-09-24,96.3,4828.24,-13008.84101,48.17,45.1
2015-09-25,96.25,4818.446667,-12973.89451,48.6,45.44
2015-09-28,96.01,4808.653333,-12926.62413,47.34,44.45
2015-09-29,95.89,4798.86,-13015.14771,48.23,44.86
2015-09-30,96.28,4846.29,-12919.11221,48.37,45.41
2015-10-01,96.1,4818.27,-12898.82224,47.69,45.05
2015-10-02,95.92,4864.81,-12911.77254,48.13,45.66
2015-10-05,96.08,4911.35,-12993.01158,49.25,46.25
2015-10-06,95.46,4912.82,-12766.11437,51.92,49.05
2015-10-07,95.57,5101.01,-12856.11227,51.33,48.13
2015-10-08,95.3,5270.06,-12847.88737,53.05,49.65
2015-10-09,94.89,5337.45,-12867.35283,52.65,49.53
2015-10-12,94.88,5404.84,-12584.1352,49.86,47.44
2015-10-13,94.76,5371.52,-12666.108,49.24,46.6
2015-10-14,93.91,5413.61,-12519.99133,49.15,46.3
2015-10-15,94.44,5275.0,-12502.44026,48.71,46.95
2015-10-16,94.73,5322.9,-12400.50142,50.46,47.27
2015-10-19,94.92,5370.8,-12319.42854,48.61,46.08
2015-10-20,94.86,5268.19,-12442.83988,48.71,45.55
2015-10-21,95.05,5095.25,-12495.72399,47.85,45.2
2015-10-22,96.4,5058.96,-12549.04712,48.08,45.42
2015-10-23,97.04,5049.775,-12597.76221,47.99,44.72
2015-10-26,96.82,5040.59,-12548.30165,47.54,43.77
2015-10-27,96.91,4871.84,-12575.58792,46.81,43.42
2015-10-28,97.62,4860.09,-12746.68591,49.05,46.19
2015-10-29,97.22,4854.77,-12652.1249,48.8,45.72
2015-10-30,96.92,4846.125,-12604.31727,49.56,46.42
2015-11-02,96.91,4837.48,-12603.49635,48.79,46.08
2015-11-03,97.18,4743.34,-12566.93721,50.54,47.7
2015-11-04,97.89,4821.21,-12662.74035,48.58,46.54
2015-11-05,97.99,4748.13,-12724.33905,47.98,45.32
2015-11-06,99.15,4776.715,-12716.26572,47.42,44.55
2015-11-09,98.99,4805.3,-12805.96448,47.19,44.1
2015-11-10,99.2,4778.02,-12626.37027,47.44,43.65
2015-11-11,98.85,4843.02,-12598.677,45.81,42.99
2015-11-12,98.56,4832.17,-12613.95691,44.06,41.61
2015-11-13,98.8,4808.205,-12562.83244,43.61,40.75
2015-11-16,99.39,4784.24,-12430.19098,44.56,42.04
2015-11-17,99.67,4766.55,-12433.50562,43.57,41.06
2015-11-18,99.55,4824.79,-12477.02037,44.14,40.59
2015-11-19,99.0,4905.24,-12464.16169,44.18,40.53
2015-11-20,99.61,4952.41,-12477.32427,44.66,40.39
2015-11-23,99.76,4999.58,-12510.68038,44.83,42.03
2015-11-24,99.61,5030.12,-12526.57332,46.12,42.64
2015-11-25,99.76,5019.9,-12477.0677,46.17,43.2
2015-11-26,99.87,5022.43,-12475.94721,45.46,42.480000000000004
2015-11-27,100.08,5017.325,-12434.96103,44.86,41.76
2015-11-30,100.2,5012.22,-12346.14567,44.61,41.69
2015-12-01,99.84,5029.57,-12245.24374,44.44,41.66
2015-12-02,100.02,5039.57,-12207.02591,42.49,40.1
2015-12-03,97.92,4954.72,-12131.85547,43.84,41.28
2015-12-04,98.25,4931.195,-12224.10301,43.0,40.15
2015-12-07,98.75,4907.67,-12137.35396,40.73,37.64
2015-12-08,98.4,4809.46,-12383.95976,40.26,37.84
2015-12-09,97.39,4829.53,-12276.49047,40.11,37.23
2015-12-10,97.93,4843.38,-12202.31185,39.73,36.56
2015-12-11,97.63,4748.725,-12116.12004,37.93,35.36
2015-12-14,97.58,4654.07,-12072.30124,37.92,36.25
2015-12-15,98.13,4665.54,-11995.61274,38.45,36.74
2015-12-16,98.58,4680.02,-12060.32369,37.19,35.72
2015-12-17,99.05,4827.87,-12168.54324,37.06,34.72
2015-12-18,98.72,4760.385,-12182.79017,36.88,34.49
2015-12-21,98.47,4692.9,-12440.93626,36.35,34.74
2015-12-22,98.22,4749.4,-12494.32815,36.11,36.45
2015-12-23,98.39,4649.37,-12682.22942,37.36,37.89
2015-12-24,97.9,4596.9,-12735.87071,37.89,38.11
2015-12-28,97.95,4571.14,-12552.94019,36.62,36.69
2015-12-29,98.24,4398.97,-12603.18777,37.79,37.36
2015-12-30,98.26,4270.86,-12620.11608,36.46,36.8
2015-12-31,98.69,4274.68,-12647.58629,37.28,37.11
2016-01-04,98.85,5332.07,-12614.15378,37.22,36.89
2016-01-05,99.33,5323.48,-12677.31581,36.42,36.12
2016-01-06,99.26,5098.7,-12729.19805,34.23,34.04
2016-01-07,98.29,4738.78,-12723.35115,33.75,33.27
2016-01-08,98.38,4468.85,-12703.49091,33.55,32.91
2016-01-11,98.82,4631.62,-12727.41181,31.55,31.12
2016-01-12,99.02,4613.61,-12560.90991,30.86,30.57
2016-01-13,98.89,4539.45,-12660.46734,30.31,30.55
2016-01-14,99.07,4161.52,-12585.91541,31.03,31.22
2016-01-15,98.94,4040.74,-12589.15599,28.94,29.71
2016-01-18,99.1,3919.96,-12692.65926,28.55,29.045
2016-01-19,99.08,4058.6,-12561.99235,28.76,28.38
2016-01-20,99.06,3798.95,-12497.52461,27.88,26.55
2016-01-21,99.12,3881.66,-12665.05223,29.25,29.85
2016-01-22,99.53,4003.085,-12521.33307,32.18,32.25
2016-01-25,99.28,4124.51,-12407.80363,30.5,29.8
2016-01-26,99.04,4205.09,-12606.82028,31.8,30.52
2016-01-27,98.92,4229.95,-12594.83169,33.1,32.17
2016-01-28,98.59,4327.57,-12451.96317,33.89,33.75
2016-01-29,99.53,4333.44,-12590.09105,34.74,33.75
2016-02-01,99.04,4339.31,-12681.56913,34.24,31.33
2016-02-02,98.81,4238.88,-12715.7832,32.72,29.66
2016-02-03,97.3,4263.62,-12395.72992,35.04,32.72
2016-02-04,96.56,4262.21,-12365.68081,34.46,31.66
2016-02-05,96.96,5151.49,-12365.38732,34.06,30.99
2016-02-08,96.67,4034.2,-12209.733,32.88,30.16
2016-02-09,96.06,4043.84,-12072.31987,30.32,28.3
2016-02-10,95.82,4031.77,-12054.69574,30.84,27.3
2016-02-11,95.6,3889.96,-11918.15178,30.06,27.22
2016-02-12,95.97,3924.095,-12103.15132,33.36,29.12
2016-02-15,95.97,3958.23,-12239.84564,33.39,29.12
2016-02-16,96.9,3957.83,-12147.75151,32.18,29.12
2016-02-17,96.86,4042.05,-12147.55753,34.5,31.43
2016-02-18,96.84,4110.69,-11958.52641,34.28,30.7
2016-02-19,96.59,4132.915,-11951.1128,33.01,29.87
2016-02-22,97.39,4155.14,-11901.47222,34.69,31.48
2016-02-23,97.44,4275.05,-11932.00963,33.27,31.4
2016-02-24,97.44,4293.66,-11959.50929,34.41,32.21
2016-02-25,97.45,4328.21,-11890.63465,35.29,33.07
2016-02-26,98.15,4333.82,-11851.21305,35.1,32.79
2016-02-29,98.15,4339.43,-11982.54047,35.97,33.91
2016-03-01,98.34,4389.9,-11891.07166,36.81,33.85
2016-03-02,98.18,4374.81,-11736.10567,36.93,34.74
2016-03-03,97.65,4363.8,-11548.36149,37.07,34.69
2016-03-04,97.22,4743.58,-11596.87143,38.72,36.31
2016-03-07,97.1,4401.26,-11480.25671,40.84,37.97
2016-03-08,97.2,4461.85,-11378.22942,39.65,36.36
2016-03-09,97.17,4557.13,-11402.64306,41.07,38.2
2016-03-10,96.17,4577.99,-11225.45446,40.05,38.02
2016-03-11,96.2,3882.07,-11173.01264,40.39,38.48
2016-03-14,96.57,4614.0,-11004.83132,39.53,37.36
2016-03-15,96.66,4601.64,-10894.53558,38.74,36.77
2016-03-16,95.75,4704.16,-10915.6612,40.33,38.55
2016-03-17,94.78,4784.78,-10921.52259,41.54,40.34
2016-03-18,95.09,4808.365,-10967.83381,41.2,40.53
2016-03-21,95.4,4831.95,-10841.64763,41.54,39.91
2016-03-22,95.67,4867.87,-10874.25186,41.79,41.24
2016-03-23,96.04,4862.97,-10832.99854,40.47,39.77
2016-03-24,96.13,4759.58,-10768.66844,40.44,39.52
2016-03-28,95.97,4804.62,-10682.52807,40.27,39.33
2016-03-29,95.18,4709.65,-10614.3832,39.14,38.49
2016-03-30,94.83,4708.94,-10750.23824,39.26,38.29
2016-03-31,94.63,4727.99,-10519.24937,39.6,38.12
2016-04-01,94.61,5332.07,-10473.43584,38.67,36.7
2016-04-04,94.56,4839.03,-10266.78613,37.69,35.48
2016-04-05,94.62,4773.12,-10271.26645,37.87,36.57
2016-04-06,94.5,4834.12,-10074.45769,39.84,37.73
2016-04-07,94.51,4730.89,-10130.1917,39.43,37.48
2016-04-08,94.19,4329.76,-10037.01505,41.94,39.67
2016-04-11,94.01,4761.49,-10049.59107,42.83,40.35
2016-04-12,94.05,4865.86,-10012.04299,44.69,41.66
2016-04-13,94.78,4942.54,-9998.837845,44.18,41.55
2016-04-14,94.94,5032.35,-9918.355887,43.84,41.45
2016-04-15,94.7,4997.845,-9833.450638,43.1,40.41
2016-04-18,94.46,4963.34,-9613.187957,42.91,40.05
2016-04-19,94.12,5118.79,-9706.718793,44.03,41.26
2016-04-20,94.55,5123.74,-9551.43618,45.8,42.63
2016-04-21,94.65,5176.09,-9348.667957,44.53,43.43
2016-04-22,95.12,5187.855,-9361.213557,45.11,43.72
2016-04-25,94.8,5199.62,-9325.298653,44.48,42.98
2016-04-26,94.51,5244.15,-9295.938292,45.74,44.67
2016-04-27,94.39,5259.17,-9250.672533,47.18,45.32
2016-04-28,93.76,5220.48,-9194.312172,48.14,45.87
2016-04-29,93.08,5185.985,-9236.427968,48.13,46.0
2016-05-02,92.59,5151.49,-9101.233167,45.83,44.92
2016-05-03,93.06,5089.27,-9100.113837,44.97,43.86
2016-05-04,93.27,4973.98,-9030.722592,44.62,44.05
2016-05-05,93.76,5002.95,-8959.839427,45.01,44.47
2016-05-06,93.89,4590.41,-8925.516604,45.37,44.61
2016-05-09,94.16,5007.75,-8865.487219,43.63,43.26
2016-05-10,94.27,4968.45,-8935.993527,45.52,44.55
2016-05-11,93.83,5010.39,-9039.416952,47.6,46.01
2016-05-12,94.16,5042.28,-8825.752363,48.08,46.43
2016-05-13,94.61,5066.965,-8699.375223,47.83,46.35
2016-05-16,94.56,5091.65,-8474.18585,48.97,47.89
2016-05-17,94.57,5122.65,-8427.42018,49.28,48.56
2016-05-18,95.19,5090.14,-8335.083695,48.93,47.98
2016-05-19,95.31,5027.91,-8152.348116,48.81,48.49
2016-05-20,95.27,4875.49,-8089.360167,48.72,47.47
2016-05-23,95.25,4723.07,-8105.209922,48.35,48.11
2016-05-24,95.59,4748.97,-8220.311687,48.61,49.14
2016-05-25,95.41,4744.69,-8342.232205,49.74,49.7
2016-05-26,95.14,4730.05,-8443.045458,49.59,49.37
2016-05-27,95.7,4650.685,-8409.233672,49.32,49.55
2016-05-30,95.7,4571.32,-8353.612877,49.76,49.209999999999994
2016-05-31,95.8,4702.24,-8183.86705,49.69,48.87
2016-06-01,95.42,4656.64,-8117.901601,49.72,48.92
2016-06-02,95.55,4736.22,-8052.564957,50.04,49.02
2016-06-03,93.87,4414.84,-8157.862098,49.64,48.85
2016-06-06,94.03,4665.18,-8285.047367,50.55,49.73
2016-06-07,93.86,4820.72,-8216.644267,51.44,50.42
2016-06-08,93.55,4825.05,-8222.970431,52.51,51.5
2016-06-09,94.07,4816.57,-8187.382063,51.95,50.44
2016-06-10,94.66,3658.19,-8205.443794,50.54,48.92
2016-06-13,94.39,4772.67,-8024.555902,50.35,48.57
2016-06-14,94.93,4817.21,-7916.993103,49.83,47.88
2016-06-15,94.61,4789.04,-7898.226944,48.97,47.46
2016-06-16,94.61,4768.49,-7860.057744,47.19,46.01
2016-06-17,94.14,4737.01,-7900.123882,49.17,48.22
2016-06-20,93.65,4705.53,-7916.239472,50.65,49.3
2016-06-21,94.07,4692.42,-7928.154317,50.62,48.85
2016-06-22,93.56,4648.54,-7811.810007,49.88,48.98
2016-06-23,93.21,4644.34,-7681.955795,50.91,50.18
2016-06-24,95.54,4564.295,-7773.099161,48.41,47.61
2016-06-27,96.37,4484.25,-7809.817472,47.16,46.62
2016-06-28,96.06,4503.16,-7797.540899,48.58,48.08
2016-06-29,95.65,4520.48,-7790.653926,50.61,49.53
2016-06-30,95.96,4498.02,-7870.05552,49.68,48.38
2016-07-01,95.64,4738.78,-7763.070837,50.35,49.26
2016-07-04,95.51,4730.89,-7653.718246,50.1,48.055
2016-07-05,96.21,4775.805,-7653.538602,47.96,46.85
2016-07-06,96.1,4820.72,-7706.691079,48.8,47.87
2016-07-07,96.25,4612.735,-7518.521853,46.4,45.2
2016-07-08,96.28,4404.75,-7543.472667,46.76,45.16
2016-07-11,96.55,4643.62,-7734.917634,46.25,44.54
2016-07-12,96.51,4676.82,-7707.454791,48.47,46.62
2016-07-13,96.31,4807.24,-7618.552674,46.26,45.11
2016-07-14,96.1,4759.27,-7629.896241,47.37,45.49
2016-07-15,96.68,4805.765,-7614.308797,47.61,46.26
2016-07-18,96.55,4852.26,-7630.255588,46.96,45.22
2016-07-19,97.05,4798.47,-7605.875901,46.66,44.47
2016-07-20,97.14,4752.96,-7337.827441,47.17,44.94
2016-07-21,96.97,4698.08,-7374.506859,46.2,44.53
2016-07-22,97.35,4681.395,-7362.707802,45.69,44.27
2016-07-25,97.26,4664.71,-7210.988165,44.72,43.05
2016-07-26,97.17,4592.03,-7046.111348,44.87,42.65
2016-07-27,96.79,4504.36,-6963.058981,43.47,41.89
2016-07-28,96.66,4472.32,-6867.785447,42.7,41.11
2016-07-29,95.52,4470.585,-6790.400786,42.46,41.38
2016-08-01,95.78,4468.85,-6762.430353,42.14,40.05
2016-08-02,95.11,4428.59,-6769.899856,41.8,39.72
2016-08-03,95.55,4384.51,-6761.114496,43.1,41.19
2016-08-04,95.79,4329.76,-6837.480754,44.29,41.78
2016-08-05,96.24,4988.03,-6848.807471,44.27,41.98
2016-08-08,96.38,4422.0,-6766.537802,45.39,42.87
2016-08-09,96.13,4505.09,-6806.585152,44.98,42.73
2016-08-10,95.57,4456.79,-6879.425587,44.05,41.48
2016-08-11,95.91,4427.18,-6925.934432,46.04,43.41
2016-08-12,95.68,4820.67,-6760.982926,46.97,44.73
2016-08-15,95.6,4429.54,-6672.30154,48.35,45.68
2016-08-16,94.78,4390.77,-6510.146694,49.23,46.39
2016-08-17,94.72,4279.36,-6566.552077,49.85,46.9
2016-08-18,94.15,4249.65,-6702.133474,50.89,48.34
2016-08-19,94.51,4200.925,-6695.669009,50.88,48.48
2016-08-22,94.53,4152.2,-6758.531291,49.16,47.05
2016-08-23,94.53,4198.84,-6765.234149,49.96,47.57
2016-08-24,94.77,4150.29,-6708.818639,49.05,46.78
2016-08-25,94.72,4109.45,-6691.094681,49.67,47.38
2016-08-26,95.48,4162.78,-6652.919596,49.92,47.3
2016-08-29,95.57,4216.11,-6607.878817,49.26,46.95
2016-08-30,96.05,4248.49,-6650.831805,48.37,46.27
2016-08-31,95.99,4138.74,-6789.813623,47.04,44.84
2016-09-01,95.65,4060.38,-6802.592889,45.45,43.51
2016-09-02,95.88,4043.84,-6757.908373,46.83,44.24
2016-09-05,95.88,4168.66,-6736.495971,47.63,44.56
2016-09-06,94.86,4125.92,-6809.323744,47.26,44.88
2016-09-07,94.96,4122.81,-6748.37362,47.98,46.14
2016-09-08,94.99,4139.28,-6629.23799,49.99,47.31
2016-09-09,95.35,4103.217143,-6539.275375,48.01,45.72
2016-09-12,95.15,4067.154286,-6453.193011,48.32,46.05
2016-09-13,95.58,4031.091429,-6525.110976,47.1,44.97
2016-09-14,95.34,3995.028571,-6487.474381,45.85,43.62
2016-09-15,95.28,3958.965714,-6413.288464,46.59,43.72
2016-09-16,96.04,3922.902857,-6477.457773,45.77,43.14
2016-09-19,95.87,3886.84,-6437.78386,45.95,43.25
2016-09-20,96.0,3887.04,-6469.148321,45.88,43.44
2016-09-21,95.5,3925.19,-6451.725149,46.83,45.63
2016-09-22,95.37,3913.25,-6407.063707,47.65,46.09
2016-09-23,95.51,3901.31,-6397.372982,45.89,44.61
2016-09-26,95.3,3889.37,-6453.816332,47.35,45.64
2016-09-27,95.47,3599.17,-6517.429075,45.97,44.92
2016-09-28,95.43,3515.37,-6554.987722,48.69,47.17
2016-09-29,95.53,3610.6,-6489.566595,49.24,47.73
2016-09-30,95.42,3573.965,-6564.958278,49.06,48.05
2016-10-03,95.75,3537.33,-6638.450396,50.89,48.66
2016-10-04,96.14,3601.45,-6706.183693,50.87,49.2
2016-10-05,96.17,3642.44,-6858.824706,51.86,49.69
2016-10-06,96.69,3658.19,-6896.317472,52.51,50.59
2016-10-07,96.63,4543.83,-6999.57895,51.93,49.62
2016-10-10,96.89,3689.64,-7044.411961,53.14,51.14
2016-10-11,97.7,3686.81,-7124.825581,52.41,50.84
2016-10-12,97.98,3766.13,-7184.640569,51.81,50.03
2016-10-13,97.55,3740.19,-7282.909599,52.03,50.52
2016-10-14,98.09,3686.385,-7192.436582,51.95,50.33
2016-10-17,97.88,3632.58,-7214.805445,51.52,50.06
2016-10-18,97.88,3459.53,-7253.093094,51.68,50.75
2016-10-19,97.85,3537.37,-7319.508514,52.67,51.72
2016-10-20,98.33,3563.32,-7223.70832,51.38,50.43
2016-10-21,98.69,3627.58,-7254.664668,51.78,50.95
2016-10-24,98.75,3691.84,-7143.905227,51.46,50.46
2016-10-25,98.73,3747.99,-7178.870729,50.79,49.33
2016-10-26,98.62,3738.17,-7044.231936,49.98,49.19
2016-10-27,98.93,3792.85,-7084.016739,50.47,49.61
2016-10-28,98.35,3804.88,-7041.090638,49.71,48.66
2016-10-31,98.36,3816.91,-7167.721225,48.3,46.72
2016-11-01,97.73,3802.0,-7195.616838,48.14,46.39
2016-11-02,97.38,3827.05,-7253.711683,46.86,45.49
2016-11-03,97.15,3882.07,-7296.50028,46.35,44.65
2016-11-04,96.89,4761.49,-7297.319424,45.58,44.14
2016-11-07,97.74,4033.54,-7194.510275,46.15,44.95
2016-11-08,97.97,4127.96,-7541.757688,46.04,44.83
2016-11-09,98.62,4191.58,-7531.829521,46.36,45.34
2016-11-10,98.86,4323.27,-7555.576693,45.84,44.32
2016-11-11,98.99,4376.635,-7524.687475,44.75,43.16
2016-11-14,99.97,4430.0,-7468.135604,44.43,43.71
2016-11-15,100.14,4374.13,-7583.038404,46.95,45.77
2016-11-16,100.3,4529.64,-7694.613304,46.63,45.36
2016-11-17,100.95,4546.88,-7727.748908,46.49,44.94
2016-11-18,101.21,4448.7,-7757.643358,46.86,45.5
2016-11-21,100.88,4350.52,-7778.435937,48.9,47.49
2016-11-22,101.0,4530.52,-7689.567373,49.12,47.87
2016-11-23,101.71,4665.12,-7754.905567,48.95,47.94
2016-11-24,101.69,4699.84,-7736.565986,49.0,46.95
2016-11-25,101.5,4737.055,-7671.388273,47.24,45.96
2016-11-28,101.16,4774.27,-7520.988324,48.24,46.92
2016-11-29,100.99,4736.82,-7613.444697,46.38,45.27
2016-11-30,101.53,4816.52,-7408.072096,50.47,49.0
2016-12-01,100.95,4895.04,-7445.583155,53.94,50.87
2016-12-02,100.66,4863.965,-7289.875228,54.46,51.67
2016-12-05,100.15,4832.89,-7341.636445,54.94,50.96
2016-12-06,100.49,4868.81,-7334.953248,53.93,50.91
2016-12-07,100.18,4811.18,-7152.938394,53.0,49.85
2016-12-08,101.09,4820.67,-7165.368418,53.89,50.93
2016-12-09,101.59,4877.96,-7173.19737,54.33,51.48
2016-12-12,100.92,4935.25,-6979.29311,55.69,52.42
2016-12-13,101.06,4877.54,-6913.789494,55.72,52.45
2016-12-14,102.2,4819.78,-6898.895632,53.9,50.78
2016-12-15,103.1,4825.02,-6825.545034,54.02,51.06
2016-12-16,102.95,4846.475,-6943.73303,55.21,52.03
2016-12-19,103.13,4867.93,-6749.064604,54.92,52.03
2016-12-20,103.25,4808.21,-6751.469587,55.35,52.23
2016-12-21,103.0,4850.13,-6778.18241,54.46,52.5
2016-12-22,103.09,4902.29,-6702.153379,55.05,52.64
2016-12-23,102.92,4945.065,-6667.242953,55.16,53.24
2016-12-27,103.04,4987.84,-6739.307731,56.09,53.85
2016-12-28,103.22,4962.14,-6806.611225,56.22,53.66
2016-12-29,102.65,4977.22,-6876.037709,56.14,53.86
2016-12-30,102.21,5004.76,-6878.433172,56.82,53.89
2017-01-03,103.21,5032.3,-6864.936848,55.47,52.48
2017-01-04,102.52,5025.5,-6912.318343,56.46,53.35
2017-01-05,101.4,5000.0,-6948.829118,56.89,53.76
2017-01-06,102.22,4931.745,-6893.907601,57.1,53.69
2017-01-09,101.84,4863.49,-6967.733806,54.94,51.77
2017-01-10,102.04,4851.46,-6973.691195,53.64,50.77
2017-01-11,101.73,4826.55,-6947.66815,55.1,52.39
2017-01-12,101.45,4865.45,-6941.011714,56.01,53.05
2017-01-13,101.19,4799.67,-6889.689267,55.45,52.53
2017-01-16,101.57,4733.89,-6721.453058,55.86,52.53
2017-01-17,100.3,4550.24,-6727.295368,55.47,52.53
2017-01-18,101.29,4445.55,-6575.203184,53.92,51.44
2017-01-19,101.17,4559.95,-6551.360785,54.16,51.47
2017-01-20,100.81,4604.245,-6447.202181,55.49,52.48
2017-01-23,99.93,4648.54,-6525.133984,55.23,52.84
2017-01-24,100.27,4690.84,-6609.445454,55.44,52.92
2017-01-25,99.92,4614.19,-6584.422478,55.08,52.94
2017-01-26,100.53,4586.89,-6557.441337,56.24,53.73
2017-01-27,100.56,4587.41,-6617.054783,55.52,53.17
2017-01-30,100.37,4587.93,-6629.730204,55.23,52.6
2017-01-31,99.55,4560.89,-6439.967243,55.7,52.8
2017-02-01,99.75,4530.17,-6386.214252,56.8,53.55
2017-02-02,99.82,4540.89,-6225.803358,56.56,53.7
2017-02-03,99.73,4547.54,-6246.072436,56.81,53.84
2017-02-06,99.9,4476.94,-6073.023664,55.72,53.12
2017-02-07,100.4,4479.91,-6178.991013,55.05,51.69
2017-02-08,100.17,4396.64,-6125.363009,55.12,52.39
2017-02-09,100.67,4419.53,-6042.076787,55.63,53.16
2017-02-10,100.71,4512.655,-6030.845111,56.7,53.84
2017-02-13,101.02,4605.78,-6041.000316,55.59,52.88
2017-02-14,101.23,4549.99,-6146.472512,55.97,53.03
2017-02-15,101.09,4599.46,-6186.72661,55.75,53.01
2017-02-16,100.5,4597.24,-6232.644926,55.65,53.43
2017-02-17,100.95,4556.785,-6275.999237,55.81,53.38
2017-02-20,100.95,4516.33,-6246.777512,56.18,53.72
2017-02-21,101.44,4554.94,-6285.713909,56.66,54.06
2017-02-22,101.33,4514.05,-6327.567723,55.84,53.88
2017-02-23,100.98,4535.71,-6578.552495,56.58,54.39
2017-02-24,101.12,4502.545,-6480.039966,55.99,54.0
2017-02-27,101.17,4469.38,-6651.786238,55.93,54.03
2017-02-28,101.36,4483.59,-6623.989509,55.59,53.99
2017-03-01,101.77,4482.76,-6578.170113,56.36,53.67
2017-03-02,102.15,4547.54,-6514.170425,55.08,52.59
2017-03-03,101.54,4522.24,-6521.400809,55.9,53.2
2017-03-06,101.7,4496.94,-6434.98742,56.01,53.18
2017-03-07,101.82,4521.85,-6464.093371,55.92,52.77
2017-03-08,102.12,4515.32,-6494.83971,53.11,50.19
2017-03-09,102.03,4431.3,-6478.385537,52.19,49.62
2017-03-10,101.38,4325.51,-6453.166744,51.37,48.38
2017-03-13,101.37,4219.72,-6372.840363,51.35,48.44
2017-03-14,101.74,4228.77,-6368.615409,50.92,48.48
2017-03-15,100.54,4284.58,-6459.139681,51.81,48.98
2017-03-16,100.23,4362.9,-6464.033878,51.74,48.8
2017-03-17,100.31,4374.225,-6432.484579,51.76,48.68
